FAKE_IIN;FLREQUESTDATE;FLQUEUEDATE;FLCATEGORY;FLSUBCATEGORY;FLQUEUENUMBER;N_APPLICATIONS;IN_FL;ADDRESS_REGISTRATION_STATUS;REGION_APPLICANT;REAL_ESTATE_STATUS;DEAD_STATUS;N_CRITERIA_FAILED;STATUS_FAILED;SK_FAMILY_ID;FAMILY_CAT_NEW;CNT_MEM;SDU_LOAD_IN_DT
778958602614;2024-09-16 23:27:32;2021-11-16 23:27:32;Социально-уязвимые;Семьи с детьми-инвалидами;1832;2;ИИН есть в реестре ФЛ;Есть прописка;Шымкент;Нет недвижимости;Умер;1;Не соответствует;28632698;B;2;2025-05-29 20:35:43
691465559634;2025-02-24 22:02:57;2021-06-20 22:02:57;Многодетные семьи;Пенсионеры по возрасту;5226;2;ИИН есть в реестре ФЛ;Есть прописка;Жетысуская;Нет недвижимости;Живой;0;Соответствует;99183722;D;2;2025-06-10 09:15:38
263642736870;2025-06-02 03:48:48;2021-07-11 03:48:48;Госслужащие;Семьи с детьми-инвалидами;1965;4;ИИН есть в реестре ФЛ;Есть прописка;Карагандинская;Есть недвижимость;Живой;1;Соответствует;66412818;B;5;2025-06-02 12:18:28
642641682078;2025-05-31 09:53:12;2024-10-22 09:53:12;Пенсионеры;Лица с инвалидностью;8454;4;ИИН есть в реестре ФЛ;Есть прописка;Костанайская;Есть недвижимость;Умер;3;Соответствует;33834334;B;1;2025-06-09 13:32:17
494127239669;2024-01-23 01:07:44;2020-01-30 01:07:44;Пенсионеры;Семьи с детьми-инвалидами;8760;4;ИИН есть в реестре ФЛ;Нет прописки;ВКО;Есть недвижимость;Живой;0;Частично соответствует;26799694;C;3;2025-06-05 14:49:17
875762816070;2023-07-23 17:56:10;2020-09-24 17:56:10;Неполные семьи;Малообеспеченные;2562;1;ИИН есть в реестре ФЛ;Нет прописки;Улытауская;Есть недвижимость;Умер;3;Частично соответствует;68621197;B;1;2025-06-20 07:45:51
450538664108;2025-06-04 03:22:33;2022-09-08 03:22:33;Госслужащие;Малообеспеченные;2153;4;ИИН есть в реестре ФЛ;Есть прописка;Шымкент;Нет недвижимости;Живой;0;Не соответствует;76096067;B;8;2025-06-08 03:15:25
876916999479;2024-05-17 20:36:50;2021-01-21 20:36:50;Социально-уязвимые;Семьи с детьми-инвалидами;1778;2;ИИН есть в реестре ФЛ;Нет прописки;Жетысуская;Нет недвижимости;Умер;2;Частично соответствует;36480661;D;3;2025-06-13 04:07:53
671368315278;2024-01-04 13:49:15;2020-01-26 13:49:15;Многодетные семьи;Семьи с детьми-инвалидами;6152;3;ИИН есть в реестре ФЛ;Нет прописки;Мангистауская;Нет недвижимости;Умер;3;Не соответствует;65632860;C;6;2025-06-04 08:48:25
576131936210;2023-11-02 08:58:42;2020-02-05 08:58:42;Многодетные семьи;Малообеспеченные;2482;3;ИИН есть в реестре ФЛ;Есть прописка;Жетысуская;Есть недвижимость;Умер;1;Соответствует;21248155;A;7;2025-06-19 21:24:14
905331026139;2025-02-18 19:47:53;2023-08-21 19:47:53;Социально-уязвимые;Неполная семья;2651;4;ИИН есть в реестре ФЛ;Нет прописки;Карагандинская;Нет недвижимости;Живой;0;Соответствует;59452446;D;10;2025-06-22 13:51:04
602690440437;2023-09-24 13:46:15;2020-06-01 13:46:15;Социально-уязвимые;Семьи с детьми-инвалидами;1193;2;ИИН есть в реестре ФЛ;Нет прописки;Карагандинская;Нет недвижимости;Живой;2;Не соответствует;12394369;C;9;2025-05-26 08:31:23
425868055560;2024-12-27 13:12:17;2020-12-21 13:12:17;Неполные семьи;Лица с инвалидностью;7118;1;ИИН есть в реестре ФЛ;Есть прописка;ЗКО;Нет недвижимости;Умер;2;Частично соответствует;63228952;A;3;2025-06-22 13:14:10
463061286654;2023-08-21 19:55:43;2020-08-24 19:55:43;Пенсионеры;Малообеспеченные;4174;2;ИИН есть в реестре ФЛ;Есть прописка;Туркестанская;Есть недвижимость;Живой;3;Соответствует;19675993;C;5;2025-06-11 11:56:02
764351861560;2024-03-12 10:54:16;2022-12-13 10:54:16;Многодетные семьи;Лица с инвалидностью;5200;2;ИИН есть в реестре ФЛ;Есть прописка;Шымкент;Нет недвижимости;Умер;2;Соответствует;31988092;B;6;2025-06-05 08:18:24
969503479386;2025-01-18 14:55:51;2021-10-26 14:55:51;Пенсионеры;Неполная семья;9853;3;ИИН есть в реестре ФЛ;Нет прописки;Жамбылская;Нет недвижимости;Живой;0;Частично соответствует;95082132;B;7;2025-06-02 10:01:24
298349690241;2023-12-17 14:45:01;2022-08-01 14:45:01;Пенсионеры;Малообеспеченные;4294;1;ИИН есть в реестре ФЛ;Есть прописка;Жамбылская;Есть недвижимость;Живой;0;Не соответствует;71275074;C;6;2025-06-06 18:53:43
198528235479;2023-11-30 06:24:59;2020-09-25 06:24:59;Госслужащие;Пенсионеры по возрасту;6292;2;ИИН есть в реестре ФЛ;Есть прописка;Кызылординская;Есть недвижимость;Умер;1;Частично соответствует;16091071;C;4;2025-05-26 00:54:16
684996605195;2024-02-10 21:56:43;2020-03-27 21:56:43;Многодетные семьи;Малообеспеченные;8505;4;ИИН есть в реестре ФЛ;Есть прописка;Кызылординская;Нет недвижимости;Живой;2;Соответствует;46994616;A;9;2025-06-12 20:07:59
578499718561;2023-06-29 20:20:39;2022-11-20 20:20:39;Пенсионеры;Малообеспеченные;8944;4;ИИН есть в реестре ФЛ;Есть прописка;Абайская;Нет недвижимости;Умер;1;Частично соответствует;19361111;B;5;2025-06-15 08:15:49
851951112858;2025-03-13 08:50:35;2021-08-13 08:50:35;Социально-уязвимые;Семьи с детьми-инвалидами;6216;5;ИИН есть в реестре ФЛ;Есть прописка;Алматы;Есть недвижимость;Умер;1;Не соответствует;44283555;D;6;2025-05-25 20:25:45
369562440957;2024-08-26 09:51:23;2022-09-11 09:51:23;Многодетные семьи;Лица с инвалидностью;6374;3;ИИН есть в реестре ФЛ;Есть прописка;СКО;Есть недвижимость;Умер;2;Соответствует;39561980;A;6;2025-06-16 01:40:21
140544573372;2024-12-14 21:59:15;2023-11-08 21:59:15;Многодетные семьи;Семьи с детьми-инвалидами;4855;5;ИИН есть в реестре ФЛ;Есть прописка;Мангистауская;Нет недвижимости;Умер;1;Не соответствует;28787856;C;10;2025-06-05 08:52:41
510682796783;2024-12-15 22:50:37;2023-02-04 22:50:37;Пенсионеры;Неполная семья;4696;5;ИИН есть в реестре ФЛ;Нет прописки;Жетысуская;Есть недвижимость;Умер;1;Не соответствует;81540683;B;1;2025-06-21 03:48:28
698890999458;2023-12-30 05:00:54;2019-12-16 05:00:54;Пенсионеры;Неполная семья;854;3;ИИН есть в реестре ФЛ;Есть прописка;Туркестанская;Нет недвижимости;Умер;2;Частично соответствует;34153324;A;7;2025-06-17 01:06:26
859974573034;2025-01-14 17:13:50;2021-03-11 17:13:50;Неполные семьи;Пенсионеры по возрасту;2604;4;ИИН есть в реестре ФЛ;Есть прописка;Кызылординская;Нет недвижимости;Умер;1;Соответствует;99975317;D;2;2025-06-13 09:23:45
894987900500;2025-02-07 15:45:52;2024-10-14 15:45:52;Многодетные семьи;Малообеспеченные;9868;5;ИИН есть в реестре ФЛ;Есть прописка;Жетысуская;Нет недвижимости;Живой;3;Не соответствует;43299830;D;2;2025-06-03 23:46:01
613402715463;2023-06-29 13:37:56;2019-12-16 13:37:56;Социально-уязвимые;Неполная семья;482;4;ИИН есть в реестре ФЛ;Есть прописка;Костанайская;Нет недвижимости;Умер;1;Частично соответствует;40640817;A;5;2025-05-31 13:56:27
977428281513;2024-02-15 11:18:48;2021-07-26 11:18:48;Многодетные семьи;Семьи с детьми-инвалидами;4937;1;ИИН есть в реестре ФЛ;Есть прописка;Костанайская;Есть недвижимость;Умер;3;Частично соответствует;83211854;C;9;2025-05-30 06:27:42
185572808429;2024-02-10 03:40:20;2023-03-12 03:40:20;Многодетные семьи;Семьи с детьми-инвалидами;5572;1;ИИН есть в реестре ФЛ;Нет прописки;Туркестанская;Есть недвижимость;Умер;0;Не соответствует;70667094;B;10;2025-06-17 00:46:40
775313656811;2024-06-22 17:15:29;2022-08-26 17:15:29;Госслужащие;Пенсионеры по возрасту;3969;2;ИИН есть в реестре ФЛ;Нет прописки;Кызылординская;Есть недвижимость;Живой;2;Частично соответствует;84755855;C;6;2025-06-08 13:33:15
342271104242;2023-11-16 09:42:27;2022-04-26 09:42:27;Многодетные семьи;Малообеспеченные;7111;1;ИИН есть в реестре ФЛ;Есть прописка;Туркестанская;Нет недвижимости;Живой;1;Соответствует;66613595;B;5;2025-06-18 16:22:30
