fake_iin_bin;appeal_id;reg_number;current_working_state;status_overdue;applicant_type;person_age;citizenship;gender;issue;appeal_type;region;start_dt;deadline;finish_dt;appeal_decision;month_name;mark
498306144770;70813413714064;ЖТ-0656-8154098;В работе;Завершено;Юридическое лицо;41;УЗБЕКИСТАН;Мужской;Здравоохранение;Запрос;Улытауская;2024-12-18 10:57:46;2024-12-28 10:57:46;2025-01-06 10:57:46;Отказ;Март;
853184989836;23572773758128;ЖТ-7729-6229234;На рассмотрении;На рассмотрении;Физическое лицо;29;КАЗАХСТАН;Женский;Предпринимательство;Предложение;Актюбинская;2025-06-02 14:31:48;2025-06-18 14:31:48;2025-06-22 14:31:48;Отказ;Июль;Хорошо
630050993129;85909712119045;ЖТ-4461-7327430;Отказано;Завершено;Физическое лицо;65;КАЗАХСТАН;Мужской;Социальное обеспечение;Предложение;Улытауская;2024-12-21 06:35:37;2025-01-05 06:35:37;2025-01-18 06:35:37;Предоставить ответ;Июнь;
896262729784;98702546143761;ЖТ-6740-0184766;Отказано;На рассмотрении;Физическое лицо;57;УЗБЕКИСТАН;Мужской;Здравоохранение;Запрос;Улытауская;2024-10-17 23:35:01;2024-10-27 23:35:01;2024-11-15 23:35:01;Предоставить ответ;Май;
919576113335;36888065810955;ЖТ-5960-7124084;В работе;В работе;Юридическое лицо;59;РОССИЯ;Мужской;Предпринимательство;Заявление;Мангистауская;2024-08-25 12:36:12;2024-09-16 12:36:12;2024-09-13 12:36:12;Отказ;Июнь;Удовлетворительно
492485341560;31752723624341;ЖТ-0562-2471803;Отказано;На рассмотрении;Юридическое лицо;21;УЗБЕКИСТАН;Женский;Социальное обеспечение;Жалоба;Астана;2024-10-26 19:34:06;2024-11-11 19:34:06;2024-11-15 19:34:06;Рассмотрено;Июнь;Удовлетворительно
963238397927;84287969419129;ЖТ-1437-1045826;В работе;Завершено;Физическое лицо;29;УЗБЕКИСТАН;Мужской;Земельные отношения;Предложение;Мангистауская;2025-06-02 23:59:38;2025-06-09 23:59:38;2025-06-28 23:59:38;Рассмотрено;Май;Удовлетворительно
917770797116;13684851156622;ЖТ-7507-9752217;Завершено;Отказано;Юридическое лицо;70;КАЗАХСТАН;Мужской;Здравоохранение;Предложение;Жамбылская;2023-08-07 09:23:32;2023-09-06 09:23:32;2023-09-04 09:23:32;Рассмотрено;Февраль;
548449262163;72472420281184;ЖТ-4818-9301636;Отказано;На рассмотрении;Физическое лицо;59;УЗБЕКИСТАН;Мужской;Земельные отношения;Предложение;Карагандинская;2024-06-28 12:27:15;2024-07-18 12:27:15;2024-07-05 12:27:15;Рассмотрено;Июнь;Плохо
400443925261;71509136519903;ЖТ-1891-3559657;Завершено;Завершено;Юридическое лицо;54;РОССИЯ;Женский;Земельные отношения;Заявление;Алматинская;2024-06-25 12:12:29;2024-07-17 12:12:29;2024-07-30 12:12:29;Принять благоприятный акт;Ноябрь;Плохо
701916989454;25820736057854;ЖТ-8414-7623802;Отказано;В работе;Юридическое лицо;32;РОССИЯ;Женский;Здравоохранение;Жалоба;Кызылординская;2023-10-21 00:39:12;2023-11-07 00:39:12;2023-11-23 00:39:12;Принять благоприятный акт;Август;Удовлетворительно
640144658116;93635256313295;ЖТ-4618-6771641;Завершено;На рассмотрении;Юридическое лицо;62;РОССИЯ;Женский;Здравоохранение;Жалоба;Улытауская;2024-04-06 16:23:41;2024-04-16 16:23:41;2024-04-26 16:23:41;Отказ;Май;Плохо
157638342239;91435054015611;ЖТ-1293-6322802;В работе;Отказано;Юридическое лицо;53;РОССИЯ;Женский;Жилищный вопрос;Заявление;Актюбинская;2024-07-07 16:18:47;2024-07-19 16:18:47;2024-07-31 16:18:47;Отказ;Март;Плохо
987344254795;10642143258449;ЖТ-1347-2096738;Завершено;Отказано;Юридическое лицо;66;РОССИЯ;Мужской;Социальное обеспечение;Жалоба;Астана;2024-09-09 19:17:46;2024-09-26 19:17:46;2024-09-21 19:17:46;Отказ;Ноябрь;Хорошо
527014098279;58535204119226;ЖТ-1965-3767039;На рассмотрении;Завершено;Юридическое лицо;63;КАЗАХСТАН;Мужской;Социальное обеспечение;Запрос;Туркестанская;2024-12-06 03:34:27;2024-12-27 03:34:27;2024-12-29 03:34:27;Принять благоприятный акт;Октябрь;Удовлетворительно
292935054796;52457817481774;ЖТ-9914-3839750;На рассмотрении;Завершено;Физическое лицо;26;КАЗАХСТАН;Мужской;Земельные отношения;Запрос;Костанайская;2025-03-19 01:23:23;2025-04-17 01:23:23;2025-04-09 01:23:23;Отказ;Июнь;
113827615767;37022324061448;ЖТ-3601-4671511;Отказано;В работе;Юридическое лицо;41;РОССИЯ;Мужской;Жилищный вопрос;Запрос;Жетысуская;2024-02-29 23:32:40;2024-03-16 23:32:40;2024-03-24 23:32:40;Рассмотрено;Июль;Хорошо
845347985605;82651781118157;ЖТ-8270-3224891;Отказано;В работе;Юридическое лицо;84;РОССИЯ;Мужской;Предпринимательство;Предложение;Туркестанская;2025-05-23 22:39:37;2025-06-17 22:39:37;2025-05-31 22:39:37;Принять благоприятный акт;Январь;Удовлетворительно
435174926640;37483013196940;ЖТ-7455-7663940;На рассмотрении;На рассмотрении;Физическое лицо;48;УЗБЕКИСТАН;Женский;Земельные отношения;Заявление;Кызылординская;2023-12-14 11:08:31;2024-01-04 11:08:31;2023-12-21 11:08:31;Рассмотрено;Январь;Плохо
646020366357;48572440774376;ЖТ-8277-5947922;В работе;В работе;Юридическое лицо;66;УЗБЕКИСТАН;Женский;Земельные отношения;Запрос;Мангистауская;2024-07-20 05:08:28;2024-08-18 05:08:28;2024-08-20 05:08:28;Предоставить ответ;Ноябрь;
984265734674;21691125088580;ЖТ-9246-7595796;Завершено;В работе;Юридическое лицо;70;РОССИЯ;Мужской;Земельные отношения;Предложение;ЗКО;2024-05-28 17:38:46;2024-06-24 17:38:46;2024-06-08 17:38:46;Принять благоприятный акт;Июнь;Удовлетворительно
230887102104;94533852896705;ЖТ-3517-0871650;Отказано;Завершено;Физическое лицо;37;КАЗАХСТАН;Мужской;Социальное обеспечение;Запрос;Актюбинская;2023-11-21 17:38:46;2023-12-07 17:38:46;2023-11-26 17:38:46;Отказ;Август;Плохо
224429276330;16968445947729;ЖТ-3761-3524281;В работе;На рассмотрении;Юридическое лицо;20;УЗБЕКИСТАН;Женский;Предпринимательство;Жалоба;Туркестанская;2024-07-14 11:46:25;2024-08-01 11:46:25;2024-08-17 11:46:25;Рассмотрено;Июнь;
404447603248;43819987697415;ЖТ-8455-4272447;На рассмотрении;Отказано;Физическое лицо;19;УЗБЕКИСТАН;Женский;Жилищный вопрос;Заявление;Атырауская;2024-05-02 05:42:12;2024-05-14 05:42:12;2024-05-30 05:42:12;Принять благоприятный акт;Август;Плохо
968454347043;88059432428005;ЖТ-7920-1482923;Завершено;Завершено;Юридическое лицо;52;КАЗАХСТАН;Женский;Жилищный вопрос;Запрос;ЗКО;2024-03-03 04:26:15;2024-03-21 04:26:15;2024-03-12 04:26:15;Отказ;Сентябрь;
975444120785;61673524634859;ЖТ-9968-6506601;Завершено;На рассмотрении;Юридическое лицо;30;РОССИЯ;Мужской;Социальное обеспечение;Заявление;Костанайская;2025-05-29 12:07:59;2025-06-09 12:07:59;2025-06-17 12:07:59;Отказ;Июнь;Плохо
538454528830;57392152519982;ЖТ-8651-1503555;Отказано;В работе;Юридическое лицо;78;УЗБЕКИСТАН;Мужской;Здравоохранение;Жалоба;Алматинская;2025-03-10 09:29:55;2025-04-09 09:29:55;2025-03-16 09:29:55;Отказ;Январь;Удовлетворительно
845365084801;68544919318420;ЖТ-6056-7721360;На рассмотрении;Отказано;Юридическое лицо;60;КАЗАХСТАН;Мужской;Социальное обеспечение;Жалоба;Астана;2024-08-01 04:07:09;2024-08-27 04:07:09;2024-08-13 04:07:09;Отказ;Август;Удовлетворительно
399765610937;40094220268915;ЖТ-8006-3993782;Завершено;Завершено;Физическое лицо;38;РОССИЯ;Женский;Здравоохранение;Запрос;Мангистауская;2023-07-23 21:55:34;2023-08-22 21:55:34;2023-08-30 21:55:34;Принять благоприятный акт;Декабрь;
369956446825;92340630044924;ЖТ-1099-7872191;Отказано;В работе;Юридическое лицо;69;КАЗАХСТАН;Женский;Социальное обеспечение;Жалоба;Кызылординская;2025-01-13 06:54:39;2025-02-10 06:54:39;2025-01-29 06:54:39;Принять благоприятный акт;Ноябрь;Плохо
835289540170;70804324982451;ЖТ-5168-0047215;Завершено;Отказано;Физическое лицо;52;КАЗАХСТАН;Женский;Здравоохранение;Заявление;Костанайская;2025-02-05 21:49:08;2025-03-01 21:49:08;2025-02-08 21:49:08;Рассмотрено;Июнь;Плохо
137219955711;96247325866131;ЖТ-3587-1702005;В работе;В работе;Физическое лицо;76;РОССИЯ;Мужской;Земельные отношения;Жалоба;Павлодарская;2023-11-17 00:18:31;2023-12-17 00:18:31;2023-12-23 00:18:31;Отказ;Март;Хорошо
